trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2726,False,"{'a': 0.002, 'e': 0.004287720668254675}",25,20,10.345973037895138,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2727,False,"{'a': 0.002, 'e': 0.004279153796645399}",20,8,21.65378792848852,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2728,False,"{'a': 0.002, 'e': 0.004270604041657012}",20,16,5.316940800518425,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2729,False,"{'a': 0.002, 'e': 0.004262071369090489}",20,11,18.153142276808698,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2730,False,"{'a': 0.002, 'e': 0.004253555744815125}",20,2,25.43908737933607,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2731,False,"{'a': 0.002, 'e': 0.0042450571347684134}",30,20,21.84003505331458,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2732,False,"{'a': 0.002, 'e': 0.004236575504955896}",25,5,30.45735619505966,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2733,False,"{'a': 0.002, 'e': 0.004228110821451051}",20,14,12.122310491855755,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2734,False,"{'a': 0.002, 'e': 0.004219663050395129}",30,12,30.46163768980641,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2735,False,"{'a': 0.002, 'e': 0.004211232157997035}",20,13,13.808346335336566,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2736,False,"{'a': 0.002, 'e': 0.004202818110533184}",20,14,8.412766036637112,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2737,False,"{'a': 0.002, 'e': 0.0041944208743473835}",20,13,18.044650853149307,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2738,False,"{'a': 0.002, 'e': 0.004186040415850672}",25,0,33.37185185888433,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2739,False,"{'a': 0.002, 'e': 0.004177676701521206}",25,8,20.12682541101569,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2740,False,"{'a': 0.002, 'e': 0.0041693296979041115}",30,3,49.824216128109214,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2741,False,"{'a': 0.002, 'e': 0.004160999371611372}",25,14,17.048706469162635,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2742,False,"{'a': 0.002, 'e': 0.004152685689321667}",20,5,23.841226315527038,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2743,False,"{'a': 0.002, 'e': 0.004144388617780257}",20,9,19.57982926092252,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2744,False,"{'a': 0.002, 'e': 0.0041361081237988396}",30,20,18.577706508930387,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2745,False,"{'a': 0.002, 'e': 0.004127844174255436}",20,6,26.270614938303865,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2746,False,"{'a': 0.002, 'e': 0.004119596736094233}",20,12,12.874210273149279,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2747,False,"{'a': 0.002, 'e': 0.004111365776325467}",30,16,24.19487742297747,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2748,False,"{'a': 0.002, 'e': 0.004103151262025285}",20,3,27.17717092411518,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2749,False,"{'a': 0.002, 'e': 0.004094953160335625}",30,3,39.58837534519591,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2750,False,"{'a': 0.002, 'e': 0.004086771438464067}",25,0,-14.267078940396365,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
2751,False,"{'a': 0.002, 'e': 0.004078606063683711}",20,10,15.973721750749853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2752,False,"{'a': 0.002, 'e': 0.004070457003333045}",20,9,19.35479573022004,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2753,False,"{'a': 0.002, 'e': 0.004062324224815823}",20,10,19.887778522353134,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2754,False,"{'a': 0.002, 'e': 0.004054207695600917}",30,17,20.967750864447265,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2755,False,"{'a': 0.002, 'e': 0.004046107383222199}",30,4,38.17508033033285,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2756,False,"{'a': 0.002, 'e': 0.004038023255278404}",20,4,23.21253504742203,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2757,False,"{'a': 0.002, 'e': 0.004029955279433019}",20,15,10.037580286415665,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2758,False,"{'a': 0.002, 'e': 0.004021903423414124}",20,12,14.859324926352318,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2759,False,"{'a': 0.002, 'e': 0.004013867655014287}",25,15,16.04740755762261,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2760,False,"{'a': 0.002, 'e': 0.004005847942090417}",25,19,10.368375041253351,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2761,False,"{'a': 0.002, 'e': 0.00399784425256366}",20,3,29.04755582832741,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2762,False,"{'a': 0.002, 'e': 0.003989856554419244}",20,13,14.583346576397034,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2763,False,"{'a': 0.002, 'e': 0.003981884815706365}",20,9,18.68936057677184,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2764,False,"{'a': 0.002, 'e': 0.003973929004538055}",20,5,24.46658911066569,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2765,False,"{'a': 0.002, 'e': 0.003965989089091065}",20,16,6.968393630568203,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2766,False,"{'a': 0.002, 'e': 0.003958065037605719}",20,14,12.686400208224473,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2767,False,"{'a': 0.002, 'e': 0.003950156818385802}",30,18,21.340321414010035,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2768,False,"{'a': 0.002, 'e': 0.003942264399798421}",25,0,33.14388571776904,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2769,False,"{'a': 0.002, 'e': 0.003934387750273899}",25,15,18.00833828622219,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2770,False,"{'a': 0.002, 'e': 0.003926526838305624}",20,8,18.752327667399143,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2771,False,"{'a': 0.002, 'e': 0.003918681632449937}",25,15,22.435767695136377,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2772,False,"{'a': 0.002, 'e': 0.0039108521013260025}",30,20,18.454659441412232,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2773,False,"{'a': 0.002, 'e': 0.003903038213615691}",35,15,39.24167712097043,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2774,False,"{'a': 0.002, 'e': 0.0038952399380634377}",20,13,14.17268497127472,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2775,False,"{'a': 0.002, 'e': 0.0038874572434761303}",25,0,45.84847828002482,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2776,False,"{'a': 0.002, 'e': 0.0038796900987229767}",20,7,17.393150920501544,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2777,False,"{'a': 0.002, 'e': 0.0038719384727353943}",35,25,19.646743786203643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2778,False,"{'a': 0.002, 'e': 0.0038642023345068655}",25,0,37.35521891798574,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2779,False,"{'a': 0.002, 'e': 0.003856481653092827}",20,10,20.281552641691313,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2780,False,"{'a': 0.002, 'e': 0.0038487763976105395}",20,13,9.599365780445229,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2781,False,"{'a': 0.002, 'e': 0.0038410865372389773}",20,6,26.455126827797535,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2782,False,"{'a': 0.002, 'e': 0.0038334120412186856}",20,13,11.277438688633769,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2783,False,"{'a': 0.002, 'e': 0.0038257528788516702}",30,11,28.985268637849515,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2784,False,"{'a': 0.002, 'e': 0.0038181090195012674}",20,10,16.63028008848638,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2785,False,"{'a': 0.002, 'e': 0.003810480432592037}",20,1,30.43096351708612,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2786,False,"{'a': 0.002, 'e': 0.003802867087609618}",25,9,28.702185288766774,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2787,False,"{'a': 0.002, 'e': 0.0037952689541006193}",20,8,20.10931078377591,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2788,False,"{'a': 0.002, 'e': 0.0037876860016724944}",35,28,11.633615165973504,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2789,False,"{'a': 0.002, 'e': 0.0037801181999934296}",20,2,33.561079320138646,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2790,False,"{'a': 0.002, 'e': 0.0037725655187922052}",25,15,18.465464049130084,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2791,False,"{'a': 0.002, 'e': 0.0037650279278580857}",20,6,24.8396163858598,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2792,False,"{'a': 0.002, 'e': 0.0037575053970406946}",30,23,14.59034597662519,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2793,False,"{'a': 0.002, 'e': 0.003749997896249905}",20,12,13.570814386705408,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2794,False,"{'a': 0.002, 'e': 0.0037425053954557004}",25,18,13.48937084522656,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2795,False,"{'a': 0.002, 'e': 0.0037350278646880674}",25,18,12.161321030683002,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2796,False,"{'a': 0.002, 'e': 0.00372756527403687}",20,14,11.931355733830133,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2797,False,"{'a': 0.002, 'e': 0.003720117593651742}",25,5,32.648465315621934,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2798,False,"{'a': 0.002, 'e': 0.0037126847937419493}",20,10,15.652448643349764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2799,False,"{'a': 0.002, 'e': 0.0037052668445762813}",20,14,9.041826940121572,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2800,False,"{'a': 0.002, 'e': 0.003697863716482929}",30,17,26.26520884028041,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2801,False,"{'a': 0.002, 'e': 0.0036904753798493763}",20,16,6.51109987173346,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2802,False,"{'a': 0.002, 'e': 0.0036831018051222634}",20,9,21.32425798311848,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2803,False,"{'a': 0.002, 'e': 0.003675742962807282}",35,19,27.0589557358264,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2804,False,"{'a': 0.002, 'e': 0.0036683988234690493}",20,16,6.9858911024231745,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2805,False,"{'a': 0.002, 'e': 0.0036610693577310053}",30,11,37.124841248455844,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2806,False,"{'a': 0.002, 'e': 0.0036537545362752733}",25,3,38.65786574887141,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2807,False,"{'a': 0.002, 'e': 0.003646454329842558}",25,19,12.614588361280152,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2808,False,"{'a': 0.002, 'e': 0.0036391687092320216}",20,9,17.734853080808573,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2809,False,"{'a': 0.002, 'e': 0.003631897645301177}",35,21,28.771813734241128,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2810,False,"{'a': 0.002, 'e': 0.0036246411089657558}",20,5,24.96027419073576,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2811,False,"{'a': 0.002, 'e': 0.003617399071199604}",35,19,28.00919794402022,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2812,False,"{'a': 0.002, 'e': 0.0036101715030345564}",20,9,21.274550860420913,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2813,False,"{'a': 0.002, 'e': 0.003602958375560338}",20,16,10.522066657570589,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2814,False,"{'a': 0.002, 'e': 0.003595759659924426}",20,4,27.791826883071668,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2815,False,"{'a': 0.002, 'e': 0.0035885753273319477}",20,10,19.17753813917788,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2816,False,"{'a': 0.002, 'e': 0.0035814053490455635}",25,12,22.57862016814244,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2817,False,"{'a': 0.002, 'e': 0.0035742496963853477}",25,5,35.6235434306888,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2818,False,"{'a': 0.002, 'e': 0.003567108340728686}",20,9,20.098900716641694,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2819,False,"{'a': 0.002, 'e': 0.0035599812535101437}",20,13,12.328009891432156,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2820,False,"{'a': 0.002, 'e': 0.003552868406221362}",35,18,34.478477500150184,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2821,False,"{'a': 0.002, 'e': 0.003545769770410939}",20,12,14.467691234601574,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2822,False,"{'a': 0.002, 'e': 0.0035386853176843287}",25,15,20.259912014957212,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2823,False,"{'a': 0.002, 'e': 0.003531615019703707}",25,20,9.445085280265317,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2824,False,"{'a': 0.002, 'e': 0.0035245588481878734}",25,11,25.282167198870543,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2825,False,"{'a': 0.002, 'e': 0.0035175167749121284}",20,0,32.69322585123607,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2826,False,"{'a': 0.002, 'e': 0.0035104887717081765}",35,27,14.458088664179478,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2827,False,"{'a': 0.002, 'e': 0.0035034748104639923}",20,13,13.00692002347666,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2828,False,"{'a': 0.002, 'e': 0.0034964748631237208}",25,19,11.695526774208378,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2829,False,"{'a': 0.002, 'e': 0.0034894889016875608}",25,13,20.49633205404472,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2830,False,"{'a': 0.002, 'e': 0.003482516898211663}",35,21,29.82728052707945,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2831,False,"{'a': 0.002, 'e': 0.003475558824808002}",25,18,13.094912422432511,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2832,False,"{'a': 0.002, 'e': 0.003468614653644274}",20,10,19.24090396185366,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2833,False,"{'a': 0.002, 'e': 0.0034616843569437827}",25,3,34.45014407775623,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2834,False,"{'a': 0.002, 'e': 0.003454767906985337}",25,13,24.44301479085225,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2835,False,"{'a': 0.002, 'e': 0.0034478652761031265}",20,14,12.033777843212235,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2836,False,"{'a': 0.002, 'e': 0.003440976436686617}",25,3,38.47061849110982,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2837,False,"{'a': 0.002, 'e': 0.0034341013611804395}",20,10,19.804642516300163,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.002, 'e': 0.003427240022084288}",30,20,18.19559283047129,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.002, 'e': 0.0034203923919527953}",25,2,37.716916392158815,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2840,False,"{'a': 0.002, 'e': 0.0034135584433954303}",20,10,17.973288394944824,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.002, 'e': 0.003406738149076388}",20,10,17.38668843441927,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2842,False,"{'a': 0.002, 'e': 0.0033999314817144866}",20,10,22.853631904890868,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2843,False,"{'a': 0.002, 'e': 0.0033931384140830456}",30,16,27.76750015502728,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2844,False,"{'a': 0.002, 'e': 0.003386358919009785}",25,0,34.35403800723551,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2845,False,"{'a': 0.002, 'e': 0.0033795929693767124}",20,12,14.099072624976419,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2846,False,"{'a': 0.002, 'e': 0.0033728405381200266}",25,16,18.747836913588777,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2847,False,"{'a': 0.002, 'e': 0.0033661015982299905}",20,14,9.55942698932066,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2848,False,"{'a': 0.002, 'e': 0.003359376122750836}",25,11,24.44286667063712,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2849,False,"{'a': 0.002, 'e': 0.0033526640847806478}",20,10,19.934745909542077,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2850,False,"{'a': 0.002, 'e': 0.003345965457471272}",20,13,13.71675624048861,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2851,False,"{'a': 0.002, 'e': 0.003339280214028188}",20,16,8.93505241218539,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2852,False,"{'a': 0.002, 'e': 0.0033326083277104117}",20,0,36.824479965648976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2853,False,"{'a': 0.002, 'e': 0.0033259497718303873}",25,11,25.61601960645228,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2854,False,"{'a': 0.002, 'e': 0.003319304519753888}",20,3,13.513452520821065,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2855,False,"{'a': 0.002, 'e': 0.0033126725448998926}",25,14,22.38077051254732,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2856,False,"{'a': 0.002, 'e': 0.0033060538207404944}",30,16,25.77772304194415,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2857,False,"{'a': 0.002, 'e': 0.003299448320800784}",30,23,10.263680614367761,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2858,False,"{'a': 0.002, 'e': 0.0032928560186587593}",25,11,28.490969090582702,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2859,False,"{'a': 0.002, 'e': 0.0032862768879451994}",25,7,27.711628700765154,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2860,False,"{'a': 0.002, 'e': 0.003279710902343573}",20,11,15.081991376412944,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2861,False,"{'a': 0.002, 'e': 0.003273158035589926}",35,21,21.11229104541693,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2862,False,"{'a': 0.002, 'e': 0.0032666182614727885}",25,11,24.236737241669182,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2863,False,"{'a': 0.002, 'e': 0.0032600915538330525}",30,23,15.823399313314244,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2864,False,"{'a': 0.002, 'e': 0.0032535778865638784}",35,18,30.120742165162348,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2865,False,"{'a': 0.002, 'e': 0.0032470772336105863}",25,15,17.01699422834848,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2866,False,"{'a': 0.002, 'e': 0.0032405895689705607}",20,16,7.833139391738169,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2867,False,"{'a': 0.002, 'e': 0.0032341148666931315}",25,11,20.970265789215578,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2868,False,"{'a': 0.002, 'e': 0.0032276531008794815}",20,5,32.15366085814965,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2869,False,"{'a': 0.002, 'e': 0.0032212042456825356}",25,16,15.918334664408937,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2870,False,"{'a': 0.002, 'e': 0.00321476827530687}",30,9,41.19532199964484,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2871,False,"{'a': 0.002, 'e': 0.0032083451640085923}",25,9,28.63326114305076,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2872,False,"{'a': 0.002, 'e': 0.0032019348860952484}",25,19,12.354275974223029,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2873,False,"{'a': 0.002, 'e': 0.003195537415925715}",25,16,13.09224132550252,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2874,False,"{'a': 0.002, 'e': 0.003189152727910109}",25,0,32.63864111288653,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2875,False,"{'a': 0.002, 'e': 0.003182780796509667}",20,2,28.520903075816122,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2876,False,"{'a': 0.002, 'e': 0.0031764215962366547}",25,5,34.87850907074339,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2877,False,"{'a': 0.002, 'e': 0.0031700751016542597}",25,7,35.463373171663655,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2878,False,"{'a': 0.002, 'e': 0.003163741287376501}",30,16,27.965894761045497,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2879,False,"{'a': 0.002, 'e': 0.00315742012806811}",20,14,11.347517213216681,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2880,False,"{'a': 0.002, 'e': 0.0031511115984444414}",25,7,30.43422005226091,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2881,False,"{'a': 0.002, 'e': 0.003144815673271365}",25,16,17.65267053975716,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2882,False,"{'a': 0.002, 'e': 0.0031385323273651774}",35,24,18.98795037696278,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2883,False,"{'a': 0.002, 'e': 0.0031322615355924843}",25,19,9.97669622447218,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2884,False,"{'a': 0.002, 'e': 0.0031260032728701098}",30,4,36.692413030197564,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2885,False,"{'a': 0.002, 'e': 0.003119757514164992}",25,8,29.183690002895798,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2886,False,"{'a': 0.002, 'e': 0.0031135242344940933}",20,5,24.602784978349913,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2887,False,"{'a': 0.002, 'e': 0.0031073034089242843}",20,8,21.631290134845845,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2888,False,"{'a': 0.002, 'e': 0.0031010950125722535}",20,16,7.758565000518154,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2889,False,"{'a': 0.002, 'e': 0.0030948990206044052}",20,9,20.064305699863475,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2890,False,"{'a': 0.002, 'e': 0.0030887154082367687}",20,6,22.1576251615361,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2891,False,"{'a': 0.002, 'e': 0.0030825441507348838}",20,5,26.94969567776901,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2892,False,"{'a': 0.002, 'e': 0.003076385223413711}",20,11,16.15996958612063,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2893,False,"{'a': 0.002, 'e': 0.0030702386016375318}",20,6,24.65562066709206,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2894,False,"{'a': 0.002, 'e': 0.003064104260819855}",20,8,24.947078321548783,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2895,False,"{'a': 0.002, 'e': 0.0030579821764233073}",35,15,35.31898427363968,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2896,False,"{'a': 0.002, 'e': 0.0030518723239595425}",20,10,17.93125635134279,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2897,False,"{'a': 0.002, 'e': 0.0030457746789891403}",20,15,8.763305603492812,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2898,False,"{'a': 0.002, 'e': 0.0030396892171215173}",20,16,7.3563025512084135,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2899,False,"{'a': 0.002, 'e': 0.003033615914014816}",20,6,28.96629894075783,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2900,False,"{'a': 0.002, 'e': 0.0030275547453758153}",20,11,13.169292743145053,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2901,False,"{'a': 0.002, 'e': 0.0030215056869598305}",25,11,2.0128213512742184,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2902,False,"{'a': 0.002, 'e': 0.0030154687145706243}",30,17,27.499310359847996,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2903,False,"{'a': 0.002, 'e': 0.0030094438040602976}",30,17,26.20988780042026,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2904,False,"{'a': 0.002, 'e': 0.0030034309313291996}",30,5,42.18571159401767,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2905,False,"{'a': 0.002, 'e': 0.0029974300723258286}",20,2,27.47968108586322,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2906,False,"{'a': 0.002, 'e': 0.0029914412030467466}",20,11,17.756311019310168,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2907,False,"{'a': 0.002, 'e': 0.002985464299536465}",20,0,27.585597033922824,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
